user_id,goods_id
f8a48ac23b9f858cdfd57fcf6c52494d,ec99cc3a5eb1747c108216437411e1b8
f8a48ac23b9f858cdfd57fcf6c52494d,fd1b9d1b64e4f558048e59afd6ec9947
06d4a8108d615593ffbc265f8c9c4a4e,a98ada09e76d1066e941d4aec33510da
4afaffa7ccf26e69df31dda19f1aa1e5,94d757453a8585e7c355e37a152df723
074d63d0b16debd8f462fef0c236df4a,3bcb23ca0957d2a7da8bec12d2547876
074d63d0b16debd8f462fef0c236df4a,c72b8ab109e0d14b8458b526a6e5775f
074d63d0b16debd8f462fef0c236df4a,e382b34315064bdfe4d5be3f02108003
9d1d2e7fc0c882fa07b355f7544c5c32,219ba0d5d3bbc2dd58a6fd3820ed5766
9d1d2e7fc0c882fa07b355f7544c5c32,51fbb5362ba8e4a9057d57b0f997701d
9d1d2e7fc0c882fa07b355f7544c5c32,5e81e89c7acf94ef55e236160a8854f5
9d1d2e7fc0c882fa07b355f7544c5c32,86cfacbe860f1c2798f4143a0806429e
9d1d2e7fc0c882fa07b355f7544c5c32,a1ae845429fd983f1667b6a432886740
55bf6fdfb4cf991cee1d9279a41d14ec,4c96b8a2ad06f97b92bce947ae3ebf8b
55bf6fdfb4cf991cee1d9279a41d14ec,7740342bb61921a47c250743b5769cff
55bf6fdfb4cf991cee1d9279a41d14ec,7f0bb8f7443aff1b02233bb7bcd4ac53
cd0435b3b21286e7ff63b811a964a93d,16b8e2fd8f395fff006b6bef6dc2abdf
e78a1527b7a9562c46de8966b772f71c,2bdf70a7cd4108e76578a92798626038
e78a1527b7a9562c46de8966b772f71c,3d5357c1b73dece732826e8dafdd8ee0
e78a1527b7a9562c46de8966b772f71c,3dd634d2bfada4327836cbca911926ad
e78a1527b7a9562c46de8966b772f71c,44ec65ad0e7d499f34c64635ffe3043f
e78a1527b7a9562c46de8966b772f71c,59f033d505d49437fbfc5768faa27573
e78a1527b7a9562c46de8966b772f71c,5f2f561780912bcef2b8653bc3b07033
e78a1527b7a9562c46de8966b772f71c,77450932c408fe303f09da631dedf528
e78a1527b7a9562c46de8966b772f71c,a2e8daded8461b6c3aba0c5ebc80a58b
e78a1527b7a9562c46de8966b772f71c,b677202d92476d5115d0e18d6900930a
e78a1527b7a9562c46de8966b772f71c,caa6efecb6844f970c86573cc41f3e7b
e78a1527b7a9562c46de8966b772f71c,d1a1cea3accc18e6b62b137723bfdce6
e78a1527b7a9562c46de8966b772f71c,eb70675fbc4328c073252ad99bc0daad
e78a1527b7a9562c46de8966b772f71c,faec0bf00d8a4c6a46d7381ee35195e6
f19ee66e19a1448bc89e91218d929d88,8550cff50ae5d945bb57532422a58c8e
c966bf7c3f24137596b0a70516ac26ac,25b771cc3c6142e63f52d5af51d81a90
d99418f02e6f8f13d5a72be438f8dca3,06d1f10fe6dea66443c95099c8684145
d99418f02e6f8f13d5a72be438f8dca3,128b8a76b75a7f8a8096f5e0f85f9e5d
d99418f02e6f8f13d5a72be438f8dca3,218e1ed02474d94094938e7152fd122b
d99418f02e6f8f13d5a72be438f8dca3,2319dfeecc74fa744a895c87b17d7cd6
d99418f02e6f8f13d5a72be438f8dca3,3638e060d17f10dc2714d8f360157fe2
d99418f02e6f8f13d5a72be438f8dca3,75acdb743f32ca8b545384898bbfe389
d99418f02e6f8f13d5a72be438f8dca3,826781d4a02e2f5d6c098bb3ab7458bc
d99418f02e6f8f13d5a72be438f8dca3,95cf33bfcf1c9676c641263516703b2b
d99418f02e6f8f13d5a72be438f8dca3,aa8ac3bf929fea4b033f2f880521590d
d99418f02e6f8f13d5a72be438f8dca3,ddada65c8123489556878fce9ff1d659
d99418f02e6f8f13d5a72be438f8dca3,dfc6bbae7bf5052a44c573dddc04fd28
d99418f02e6f8f13d5a72be438f8dca3,e059f111bd62ea6309bb8c68c9624e26
d99418f02e6f8f13d5a72be438f8dca3,e9ab86450a52934bfa780783042b3089
203c0b50beb06df08d1ca8b2b26c6f3a,c82ef282e2b3a67acb54301366cb30fe
203c0b50beb06df08d1ca8b2b26c6f3a,ec99cc3a5eb1747c108216437411e1b8
f1b7e9d9bc01dac07705935e02efe4ba,15ccb781f2b215d753478b03c2ac8798
f1b7e9d9bc01dac07705935e02efe4ba,4378cea6388c3b40e45263073188b7c3
f1b7e9d9bc01dac07705935e02efe4ba,7dea11301ab607ea71000c681f615448
f1b7e9d9bc01dac07705935e02efe4ba,8f6f65a5487dded872262d57d6affdf9
f1b7e9d9bc01dac07705935e02efe4ba,c9eff70806a48ad8951e2965d7cbf991
f1b7e9d9bc01dac07705935e02efe4ba,cd5a3ec7ec48c7898574980318c2f87b
f1b7e9d9bc01dac07705935e02efe4ba,cf3051a49cdc79e9c03ce8aa56ba0124
f1b7e9d9bc01dac07705935e02efe4ba,d77216b5dc00e9e991b0ef67573d970c
f1b7e9d9bc01dac07705935e02efe4ba,fc9d9ef86365e96ded136a6039bcdd49
d228cbbe95b244f8926a6b3a796856cd,2c94167fc1ff467fa12329acfc59d334
d228cbbe95b244f8926a6b3a796856cd,50bdfdc644a46f5f30ba256741bfdd6c
d228cbbe95b244f8926a6b3a796856cd,764177a8d6f9f45f926011b96c6005b1
d228cbbe95b244f8926a6b3a796856cd,82e25b3bd40ef0747ee80c6e6d889511
d228cbbe95b244f8926a6b3a796856cd,83da5f2985d14695f755eb068c5df720
d228cbbe95b244f8926a6b3a796856cd,85cc173c7b88dcaf1614637774a42924
d228cbbe95b244f8926a6b3a796856cd,8f9ac2ed1ce90db313a66ee6726ab4f0
d228cbbe95b244f8926a6b3a796856cd,a02feed868c3aac1e2da06883b6e344e
d228cbbe95b244f8926a6b3a796856cd,b4161bb9bfe23528b1e823d2707d50f1
d228cbbe95b244f8926a6b3a796856cd,c422ef8b93ab57ad3c8aa4466ca94317
d228cbbe95b244f8926a6b3a796856cd,d0888d59d6c709b032042d8c3b2f4319
d228cbbe95b244f8926a6b3a796856cd,faec0bf00d8a4c6a46d7381ee35195e6
f3a29f0e3fa99a148ecdd3b4cdc97870,5b32d8749289b3d2a7b189933c894926
7010d48d5a76ed712d92beff18a0e1e3,08a7764be9c51a28cc0d7090c8749688
7010d48d5a76ed712d92beff18a0e1e3,3a374b1605fab90b81dfc196dfc16d87
7010d48d5a76ed712d92beff18a0e1e3,b0878ae29006086714a2ee899ff94e92
7010d48d5a76ed712d92beff18a0e1e3,f773736b7eabc8e4d4b6f8164b02c84f
13b310cfd0c27c3b15d006f1096199d4,3950c95d2c81cccbb63d55a50ee99219
13b310cfd0c27c3b15d006f1096199d4,3b92e9b05ec6e9edab8990236019866f
13b310cfd0c27c3b15d006f1096199d4,63d5be425192c561fb6ae833834deb55
13b310cfd0c27c3b15d006f1096199d4,80e21569874c4e468be4d498f59f0d31
e399d9c92d2bd7d9a7b160aa85b89272,2a6b4b2e095c453a92c4a3248e541b8a
e399d9c92d2bd7d9a7b160aa85b89272,ec0781b31e1179c3ceebd64bac203bea
e51765d8f744271ebf4b15480e235f7a,009a3b0090d9fd246f0e74a92813b954
5f8a919154c170e197e0c0a42b018bee,584b80791ecd7728e0317e6b421fd5ac
97f24ba971c856e404d991c73e35fa7c,2a6b4b2e095c453a92c4a3248e541b8a
97f24ba971c856e404d991c73e35fa7c,a63ce63e318bc23b9bd6d7bcd0a535b9
97f24ba971c856e404d991c73e35fa7c,e055cfeed1ee386c03762e43e467de61
97f24ba971c856e404d991c73e35fa7c,f71fe8c918a1c9a731040a33032d8ba5
54bb7b4c1de267c86c540e00997fa54b,3c792b4e8eda5bdc1d3c411ebe7d5458
54bb7b4c1de267c86c540e00997fa54b,414db8bf056e6d9a6db71cb51bd6ba6e
54bb7b4c1de267c86c540e00997fa54b,4d398a18418b291cbcd2a9d7e817c427
54bb7b4c1de267c86c540e00997fa54b,4dbb9951b0b49bfc1f1bd7ce069edb7d
54bb7b4c1de267c86c540e00997fa54b,75fe8f917ab40d3c227f3aa6896e4ec3
54bb7b4c1de267c86c540e00997fa54b,7e05170b3a0839e1974a8b10f92df535
54bb7b4c1de267c86c540e00997fa54b,7f393ad0ff572d2832923376fc3e0aad
54bb7b4c1de267c86c540e00997fa54b,8e3ea74d59deac1cdbab138c96a57924
54bb7b4c1de267c86c540e00997fa54b,ad42682e7a9064c955d3cb5aa7472a3b
54bb7b4c1de267c86c540e00997fa54b,b1b6fa401ff3b57ae04d89675842f009
54bb7b4c1de267c86c540e00997fa54b,c7efda7369586d334837beb3dcbd6766
54bb7b4c1de267c86c540e00997fa54b,d9c4c3ba4913bfcb3efdd3cbdd0bfb47
54bb7b4c1de267c86c540e00997fa54b,dcb3dab2cf8c5662993c6a72bfbbad1e
54bb7b4c1de267c86c540e00997fa54b,de71afd0b895ef9c030a5ef64504207d
54bb7b4c1de267c86c540e00997fa54b,f712fcdb359cafcf005577916203291b
54bb7b4c1de267c86c540e00997fa54b,fd2bd34ec1f2ef923be9c3618f0379bc
cc41ea5ba81c6a0480adb3440706a5dd,ea81c5931d95753bb30e98d983c59669
9afec9408d028b77ab396251cbaac609,455926481a78a31317bf550170e7e3d0
72ca39dd682a9251e8a76780f7315e55,76f496c5a97269b23c66a194d6d82973
72ca39dd682a9251e8a76780f7315e55,81cf69c1f83d4527cef00f0612838689
a199dd7eff73851aac6c110b43089bc8,871481ac14524a546417dfb410f74e1e
a199dd7eff73851aac6c110b43089bc8,e3dc6f96dfa65881dea7b1281085aa90
aad971ac41b8e6620f067e0df72f8e83,0002686b20b4da254a4020a0bfb95997
aad971ac41b8e6620f067e0df72f8e83,19482e72fd016e97fdb2bcbab144067f
aad971ac41b8e6620f067e0df72f8e83,40d4a4b49a418de4d279d09a1e93f91b
aad971ac41b8e6620f067e0df72f8e83,4cf0c40052d7606b96f005f1177dfc35
aad971ac41b8e6620f067e0df72f8e83,50bdfdc644a46f5f30ba256741bfdd6c
aad971ac41b8e6620f067e0df72f8e83,5e81e89c7acf94ef55e236160a8854f5
aad971ac41b8e6620f067e0df72f8e83,6f9be2af10a1dfc5c89d2ef3678ccd25
aad971ac41b8e6620f067e0df72f8e83,79a18e713f952f708079e758b0ad353f
aad971ac41b8e6620f067e0df72f8e83,9505764563612fa84eb4121c9f558c6a
aad971ac41b8e6620f067e0df72f8e83,a3c95e9b0933f18e49347788855330d9
aad971ac41b8e6620f067e0df72f8e83,b2247c67986455ca9d045b654826e9b5
aad971ac41b8e6620f067e0df72f8e83,b5eba9b4366f7879563d8721d7bdea4a
dab88093a046b205c82d809c49d25e0c,d1412997ace3965618c1d1898b3cabbd
dab88093a046b205c82d809c49d25e0c,ffff215d317970e214a79681707e6ed1
00ceb9ab91d5476a2d228f28f768139e,3c5919bdf5dfa460f66800dafe37d378
1b4499ce6171337964d0cdbf8e302e99,0ffa2ad61be399c8952c92a37927767a
1b4499ce6171337964d0cdbf8e302e99,100623e6a178b9fb8df55ade635e6a0a
1b4499ce6171337964d0cdbf8e302e99,19f7a9b4da8019a20a1f621e8a48962d
1b4499ce6171337964d0cdbf8e302e99,3dd634d2bfada4327836cbca911926ad
1b4499ce6171337964d0cdbf8e302e99,601b939fc6d0764ab056e13fd1602160
1b4499ce6171337964d0cdbf8e302e99,77450932c408fe303f09da631dedf528
1b4499ce6171337964d0cdbf8e302e99,a2e8daded8461b6c3aba0c5ebc80a58b
1b4499ce6171337964d0cdbf8e302e99,ad42682e7a9064c955d3cb5aa7472a3b
a745ad1c913c7311a0a5870f9d3c8d89,15ccb781f2b215d753478b03c2ac8798
a745ad1c913c7311a0a5870f9d3c8d89,c39853a1f028361da0b8f166be540796
16363b8a0beac31f8e8978c331fce0be,5f2f561780912bcef2b8653bc3b07033
a082adfd6321bd7a6b3dc4ad572abf35,418e0c4e579062f9f72216fa676f53a3
4228c7b7ba9340083bcf092b8eb6a106,15d0488048bedb24d361db81bd48e0a1
68ea2050e70e61c707dfdcfcff2222b2,06f0b5409549f238710cf4f137c370f8
68ea2050e70e61c707dfdcfcff2222b2,3b4769e866b8196f9329b64de655ecbc
50f9f678ecd01e73840ee094f845ea85,b9d48c0aca84ec198895c21076d1afdf
88663f485c689184e36e5dc8f3ed2010,15ccb781f2b215d753478b03c2ac8798
88663f485c689184e36e5dc8f3ed2010,75c33288f2864142f169d18c86832c79
88663f485c689184e36e5dc8f3ed2010,98f0d9011524e834788294cd77bdb9f1
88663f485c689184e36e5dc8f3ed2010,b00b4465f4d3db3ceb31296db24f4a79
24bc8afd41db4a4d7801dc279d07e264,578eb9c1ac5c9030e4bccb534af5eb5b
18ac4cfce66fc0886d8c8220081428e8,0fe4c1030b65457cd4d9b15919088473
18ac4cfce66fc0886d8c8220081428e8,19482e72fd016e97fdb2bcbab144067f
18ac4cfce66fc0886d8c8220081428e8,20c1626cb2000d61282fe86d24166a4a
18ac4cfce66fc0886d8c8220081428e8,30b0e38f755b1c8f74a11fd838bec699
18ac4cfce66fc0886d8c8220081428e8,3638e060d17f10dc2714d8f360157fe2
18ac4cfce66fc0886d8c8220081428e8,5edb2c2b5ea76fa5ef6225012d634762
18ac4cfce66fc0886d8c8220081428e8,82e25b3bd40ef0747ee80c6e6d889511
18ac4cfce66fc0886d8c8220081428e8,a4a81db36479e0b46db905f36c3a30fd
18ac4cfce66fc0886d8c8220081428e8,b0878ae29006086714a2ee899ff94e92
18ac4cfce66fc0886d8c8220081428e8,b4161bb9bfe23528b1e823d2707d50f1
18ac4cfce66fc0886d8c8220081428e8,b8cd7d1b4906d0cdc130632fcc584e79
18ac4cfce66fc0886d8c8220081428e8,bc58c00db72368448bc9bff20ba40d63
bfe04c15359be4c866893c914d8415e6,c4e16d42c29c0abebe59a283906ed260
dccbcf23e555d67a38ac95f9d58b826b,8550cff50ae5d945bb57532422a58c8e
c5e73a1a894bf5b7f9551084a09b64a2,1e7b9e396aef41ecba7e37d5c45c0ed1
c5e73a1a894bf5b7f9551084a09b64a2,c324512c3e3d386ea2bb361cb4088fe0
f02ec73db68a61aeb6936b3d58e44a22,e9ab86450a52934bfa780783042b3089
79c040f077e2df714594eb494b2ab069,40f21be55d27e5b3f666bd2395ab8e80
79c040f077e2df714594eb494b2ab069,9cb9fbc0f700b4e298a8990ff4d808f7
34adc894eedc389927ac94820ed54a9e,f71fe8c918a1c9a731040a33032d8ba5
2f0ce71efd4011fae36fbb8557aa53a2,1237993268fdc0c2524e088b9f639d6a
2f0ce71efd4011fae36fbb8557aa53a2,8feb26aa43b4e9d8334bd276fb86f5b5
2f0ce71efd4011fae36fbb8557aa53a2,ad8ae9384518522ed05c7f282be28d0a
2f0ce71efd4011fae36fbb8557aa53a2,c422ef8b93ab57ad3c8aa4466ca94317
2f0ce71efd4011fae36fbb8557aa53a2,cf70d34a6a866baed3490d02acd30757
2f0ce71efd4011fae36fbb8557aa53a2,e582adcb2c8542ba22e74a8dea2815a9
2534939a682de1e87774d77a3ffaa828,33f0849e265b1f7d6de66c4870d26240
2534939a682de1e87774d77a3ffaa828,9924e0fae61d00a56773b1eb85261517
ad84bbdb83d079da41e92c503c955b08,218e1ed02474d94094938e7152fd122b
0fab6938241b468dbf6ed447c3786e95,7ec79697f455ed6edac62627962a7d5e
0fab6938241b468dbf6ed447c3786e95,a2e8daded8461b6c3aba0c5ebc80a58b
8bbca7fae3cbca5cbe696b71689e05d0,ea63b34c28bfb05d9d0a0363db17c5ec
1377e104c3592998e0259d9e96a11a0d,54402f33fecd6c8558d23b878a1ed1b8
1377e104c3592998e0259d9e96a11a0d,578eb9c1ac5c9030e4bccb534af5eb5b
1377e104c3592998e0259d9e96a11a0d,b74d47cc9d3f279be42a7ca02b32ea1a
1377e104c3592998e0259d9e96a11a0d,d3d6fded0139dee11121f5a3325f2490
1377e104c3592998e0259d9e96a11a0d,d6b2da9a2cd1b128bbc8d54636cb9ed4
1377e104c3592998e0259d9e96a11a0d,e55cb347539f3904f73afa5a917b7418
4d152f383e239d57783e88f742d0688f,022bbf20f91acc14c7b26bdb44fe30b6
4d152f383e239d57783e88f742d0688f,1be7bf4ce330b142322146cb4b065d66
4d152f383e239d57783e88f742d0688f,28fa68b04065d44b1401e80e48313f62
4d152f383e239d57783e88f742d0688f,341256bdb57fd892febd7694e4d47912
4d152f383e239d57783e88f742d0688f,56d4ff8b327cc9d78d093603e5678d4a
4d152f383e239d57783e88f742d0688f,5fd7c37a4f6c85c3da28b933b428fea3
4d152f383e239d57783e88f742d0688f,750f9ae48d0b93a15674c1dec4ead801
4d152f383e239d57783e88f742d0688f,897effdfeea76a4e0081b276fbfec9df
4d152f383e239d57783e88f742d0688f,a040300b7e1eb78255b45204bb3dc582
4d152f383e239d57783e88f742d0688f,aa8ac3bf929fea4b033f2f880521590d
27b94e52d4fe60ac01c0a2d78cf7e203,12a408119fe696df86e60e39c2aa39bc
27b94e52d4fe60ac01c0a2d78cf7e203,1e7b9e396aef41ecba7e37d5c45c0ed1
27b94e52d4fe60ac01c0a2d78cf7e203,40f21be55d27e5b3f666bd2395ab8e80
27b94e52d4fe60ac01c0a2d78cf7e203,42f2620b9214fbf9549746a7c6336c46
27b94e52d4fe60ac01c0a2d78cf7e203,4378cea6388c3b40e45263073188b7c3
27b94e52d4fe60ac01c0a2d78cf7e203,544d6effa5c18f14edce5e7b591ec86d
27b94e52d4fe60ac01c0a2d78cf7e203,5edb2c2b5ea76fa5ef6225012d634762
27b94e52d4fe60ac01c0a2d78cf7e203,6d8c03374d9b68228a079025ad6cf598
27b94e52d4fe60ac01c0a2d78cf7e203,763c658d5a3682bbcfb7be847ebf228d
27b94e52d4fe60ac01c0a2d78cf7e203,80106d416885e7228d07af825083b6b9
27b94e52d4fe60ac01c0a2d78cf7e203,84e88906daf0d4474098dcf6253e976e
27b94e52d4fe60ac01c0a2d78cf7e203,beadc80a1f9aa1f42f8e28a273436fdb
27b94e52d4fe60ac01c0a2d78cf7e203,c0cee9fc03cffe6ff8ae58584a4850a4
27b94e52d4fe60ac01c0a2d78cf7e203,cf81c151b748db418f2b9bc0ca705c89
27b94e52d4fe60ac01c0a2d78cf7e203,f041f8b3f2401a72c1f084c58bfbd9f5
0d20a8eaa305c98de7a32dac86029551,29e3fe64d1d27d6ccfabb00a84373255
3b6eb40bb4da3722263c304edb08adef,21d28dc19ff9c9402affb84dc1fb713d
3b6eb40bb4da3722263c304edb08adef,34286c06fc55897ab39e15e8ccf6bf79
3b6eb40bb4da3722263c304edb08adef,74f15da49085cdfc01b083a7c2f44000
3b6eb40bb4da3722263c304edb08adef,76f496c5a97269b23c66a194d6d82973
3b6eb40bb4da3722263c304edb08adef,99a8dd9efb91c749b67752cc3cf45aee
3b6eb40bb4da3722263c304edb08adef,a02feed868c3aac1e2da06883b6e344e
3b6eb40bb4da3722263c304edb08adef,cf3051a49cdc79e9c03ce8aa56ba0124
3b6eb40bb4da3722263c304edb08adef,d745113e93eb3c8d8d0b01712076472e
3b6eb40bb4da3722263c304edb08adef,e856f6fd05fa64f70ceb2d9de0b07f1d
3b6eb40bb4da3722263c304edb08adef,ffa1293dc1d0a24fd5d3b017e84f4e9f
5c631c6079a229783498e8fffe56ed68,0b08dbf25ceb5b03ac412daa4d2f2133
5c631c6079a229783498e8fffe56ed68,15ccb781f2b215d753478b03c2ac8798
5c631c6079a229783498e8fffe56ed68,19f7a9b4da8019a20a1f621e8a48962d
5c631c6079a229783498e8fffe56ed68,5fdf1ee244b7949a976b90e740e5d685
5c631c6079a229783498e8fffe56ed68,7740342bb61921a47c250743b5769cff
5c631c6079a229783498e8fffe56ed68,7e85f1385916387f0ef0d73aa96b5b8e
5c631c6079a229783498e8fffe56ed68,cc7af08faaff7bfa06cf335bb4e3993a
5c631c6079a229783498e8fffe56ed68,d6b2da9a2cd1b128bbc8d54636cb9ed4
5c631c6079a229783498e8fffe56ed68,ddfe89d2cd8980486d6bd54276f1b28f
5c631c6079a229783498e8fffe56ed68,e0989b8006184e7189847fc0d1153a0b
5c631c6079a229783498e8fffe56ed68,eefda76ddf99ec45884818a6ad2eedca
5c631c6079a229783498e8fffe56ed68,f07a775c4eedbc13a8de4867e62d83ef
5c631c6079a229783498e8fffe56ed68,f24833158a9bc71796af64e9ed59f459
5c631c6079a229783498e8fffe56ed68,fed161787adc68fa89f50d13101385fe
c9a6acbdbdbe2359f56989b5135013bb,5860dcf8cb816d10d4384c131df820d0
c9a6acbdbdbe2359f56989b5135013bb,ad42682e7a9064c955d3cb5aa7472a3b
cf1f3f893978720d0fcd9ec2102d54f7,1f0709151997e572cc56ec03a85ff6c9
cf1f3f893978720d0fcd9ec2102d54f7,5fdf1ee244b7949a976b90e740e5d685
cf1f3f893978720d0fcd9ec2102d54f7,ceace7bd0297e5b3e57b39bf28d2ede6
0cf5d7304730d3365138f91a7ca6e9e3,a832f65b2e908afe308810f9888d2aaf
2347472858d9bdbb7eb242b566bb3b66,34286c06fc55897ab39e15e8ccf6bf79
2347472858d9bdbb7eb242b566bb3b66,68dc5a84f350eba48ee528dffa1fd082
2347472858d9bdbb7eb242b566bb3b66,7f5d2cee41e92e7cdd89c012fe9c9b6c
790bb4642922ac6c59e371a88f36dcad,7c62126c4c41d36f139970bb187affa9
790bb4642922ac6c59e371a88f36dcad,da0f513a2ddf9fac82d246f94e19b5bc
758963332b8d5cbcfa1e80cb12c8dba3,c16fde73e623ef86729aa5cc4af32030
c0af7a56cea0401e17339cb7c5b09e73,5860dcf8cb816d10d4384c131df820d0
d5d76cd354c57e93745a8644322357a1,041d846033b2be2b5fec54faefa9a091
d5d76cd354c57e93745a8644322357a1,169d5be181a59cead2207a2a78587e0f
d5d76cd354c57e93745a8644322357a1,1e7b9e396aef41ecba7e37d5c45c0ed1
d5d76cd354c57e93745a8644322357a1,30b0e38f755b1c8f74a11fd838bec699
d5d76cd354c57e93745a8644322357a1,34286c06fc55897ab39e15e8ccf6bf79
d5d76cd354c57e93745a8644322357a1,4378cea6388c3b40e45263073188b7c3
d5d76cd354c57e93745a8644322357a1,4a8abc86ff04beb311de4fb9859f1f13
d5d76cd354c57e93745a8644322357a1,5e81e89c7acf94ef55e236160a8854f5
d5d76cd354c57e93745a8644322357a1,7a358d71e8ebfd85c38528b44f7f0bcb
d5d76cd354c57e93745a8644322357a1,7b9653b098b414f2148336af1524063d
d5d76cd354c57e93745a8644322357a1,9a76f9b8317bd191b379a50814b2daad
d5d76cd354c57e93745a8644322357a1,a19402b68d773f9244ecef5d7e0e62bf
d5d76cd354c57e93745a8644322357a1,b5eba9b4366f7879563d8721d7bdea4a
d5d76cd354c57e93745a8644322357a1,ba80eb338b4caf480c3be1bfb8e74f70
d5d76cd354c57e93745a8644322357a1,c70b683c2d3d4ba4a28f3e51f486d77e
d5d76cd354c57e93745a8644322357a1,e1747721d94b5c381e55e3f001b04c75
d5d76cd354c57e93745a8644322357a1,f6e6f1836b4ad75fd19128bc5ba92df7
d23485819a66c2eb7603a103ee4c17a8,98f0d9011524e834788294cd77bdb9f1
3b5553cfb8c0f4d07ccac35a694f5640,3950c95d2c81cccbb63d55a50ee99219
3b5553cfb8c0f4d07ccac35a694f5640,cba1f596b3b9cceb04333b85bf8f22b0
0206072a08cb39cba35a90140868a4c6,3c5eed16853471ebb72224108199e1a0
0206072a08cb39cba35a90140868a4c6,3cc42c6ca59881a7988ddd6ce5b2fc35
0206072a08cb39cba35a90140868a4c6,aaf54526b9d78ffe6f310ad5c34d565f
fccae38c08a7f6b5e404cce62cace5b3,0edafa162d0804d5ed05856102dba6c6
9f5000108d636b377b8db2fb492850ca,09638026fea2e8dabdedacabe42febed
9f5000108d636b377b8db2fb492850ca,3a374b1605fab90b81dfc196dfc16d87
9f5000108d636b377b8db2fb492850ca,3dd634d2bfada4327836cbca911926ad
9f5000108d636b377b8db2fb492850ca,7a3d11f7e0314366762a347199967f99
9f5000108d636b377b8db2fb492850ca,7c62126c4c41d36f139970bb187affa9
9f5000108d636b377b8db2fb492850ca,7ec79697f455ed6edac62627962a7d5e
9f5000108d636b377b8db2fb492850ca,b0878ae29006086714a2ee899ff94e92
8a692b41a65289a4c598f7b6eb34e638,7aa439c9016e3958d281e593ff3493b5
8a692b41a65289a4c598f7b6eb34e638,c16fde73e623ef86729aa5cc4af32030
8a692b41a65289a4c598f7b6eb34e638,ddfe89d2cd8980486d6bd54276f1b28f
e51c09546e41e9477748d0e1660aa879,99b087fe4a79ac1921d85c4415b4b86a
50e356072c1aa4ae8d19ed703d6eebca,2b8b74eb4577efa7530c879624c79963
50e356072c1aa4ae8d19ed703d6eebca,2c08cfd186b983aeb3cc050c46e0ff2f
50e356072c1aa4ae8d19ed703d6eebca,d6b2da9a2cd1b128bbc8d54636cb9ed4
a5ad6c20bb10d956054c8cf979c8ff3d,c0cee9fc03cffe6ff8ae58584a4850a4
9c4cd85f25e6653a152efd4d142e4875,b90b88802cf1b6825a15bd90fd2a7f4c
4ceca80887715c6899f8e5f78b460a4b,7f4a3a393642b0756ea4ecbcc67a4db0
4ceca80887715c6899f8e5f78b460a4b,82e25b3bd40ef0747ee80c6e6d889511
4ceca80887715c6899f8e5f78b460a4b,fa474804fbd0a49c51e8e6dcdf09ce02
4ceca80887715c6899f8e5f78b460a4b,fcd6329169feb2f726d13b79d6ff7a99
5261a5fac645d7af6fa2e47d7dff5eb6,9c18908c1efca787cfba51dc7c150906
00a67ffbab7a6a5b8ae4e6654941abc4,c72b8ab109e0d14b8458b526a6e5775f
b45a3619f8ca1a484f30f6bddb20f6bc,c70b683c2d3d4ba4a28f3e51f486d77e
68b4fda3d80798096d7b101570a3b41a,4378cea6388c3b40e45263073188b7c3
68b4fda3d80798096d7b101570a3b41a,d3fef3cd3e3c11a5e232b49545b63f70
